Country,Year,0-17_fully,12-17_fully,18-24_fully,18-29_fully,25-34_fully,25-49_fully,30-39_fully,35-44_fully,40-49_fully,45-54_fully,50-54_fully,50-59_fully,55-59_fully,55-64_fully,60-64_fully,60-69_fully,65-69_fully,65-74_fully,70-74_fully,70-79_fully,75+_fully,75-79_fully,80+_fully,0-17_start,12-17_start,18-24_start,18-29_start,25-34_start,25-49_start,30-39_start,35-44_start,40-49_start,45-54_start,50-54_start,50-59_start,55-59_start,55-64_start,60-64_start,60-69_start,65-69_start,65-74_start,70-74_start,70-79_start,75+_start,75-79_start,80+_start,0-17_partly,12-17_partly,18-24_partly,18-29_partly,25-34_partly,25-49_partly,30-39_partly,35-44_partly,40-49_partly,45-54_partly,50-54_partly,50-59_partly,55-59_partly,55-64_partly,60-64_partly,60-69_partly,65-69_partly,65-74_partly,70-74_partly,70-79_partly,75+_partly,75-79_partly,80+_partly
Portugal,147,,,3.04,,,8.62,,,,,,16.77,,,,27.25,,,,47.11,,,90.96,,,5.02,,,13.79,,,,,,42.89,,,,87.58,,,,97.28,,,96.69,,,1.98,,,5.17,,,,,,26.12,,,,60.33,,,,50.17,,,5.73
Portugal,154,,,3.37,,,9.31,,,,,,21.27,,,,41.87,,,,52.04,,,91.85,,,5.31,,,15.05,,,,,,55.17,,,,90.87,,,,98.53,,,97.23,,,1.94,,,5.74,,,,,,33.9,,,,49.0,,,,46.49,,,5.38
Portugal,161,,,3.73,,,10.24,,,,,,25.57,,,,50.65,,,,55.32,,,92.56,,,5.66,,,18.89,,,,,,69.6,,,,92.95,,,,99.52,,,97.69,,,1.93,,,8.65,,,,,,44.03,,,,42.3,,,,44.2,,,5.13
Portugal,168,,,4.3,,,12.76,,,,,,36.65,,,,57.3,,,,59.56,,,93.26,,,6.05,,,26.52,,,,,,75.76,,,,94.23,,,,100.19,,,98.12,,,1.75,,,13.76,,,,,,39.11,,,,36.93,,,,40.63,,,4.86
Portugal,175,,,4.65,,,14.4,,,,,,46.87,,,,61.79,,,,66.68,,,93.97,,,6.41,,,35.35,,,,,,81.95,,,,95.46,,,,100.86,,,98.69,,,1.76,,,20.95,,,,,,35.08,,,,33.67,,,,34.18,,,4.72
Portugal,182,,,4.99,,,16.13,,,,,,56.64,,,,68.43,,,,79.78,,,94.77,,,6.65,,,45.1,,,,,,85.85,,,,96.43,,,,101.45,,,99.24,,,1.66,,,28.97,,,,,,29.21,,,,28.0,,,,21.67,,,4.47
Portugal,189,,,5.6,,,20.46,,,,,,69.01,,,,80.3,,,,92.24,,,95.54,,,8.31,,,56.82,,,,,,88.64,,,,97.26,,,,101.97,,,99.68,,,2.71,,,36.36,,,,,,19.63,,,,16.96,,,,9.73,,,4.14
Portugal,196,,,6.58,,,29.79,,,,,,74.97,,,,85.92,,,,95.25,,,96.06,,,10.88,,,65.78,,,,,,90.06,,,,97.92,,,,102.4,,,100.06,,,4.3,,,35.99,,,,,,15.09,,,,12.0,,,,7.15,,,4.0
Portugal,203,,,9.07,,,39.94,,,,,,80.86,,,,89.5,,,,97.6,,,96.52,,,15.56,,,71.61,,,,,,91.61,,,,98.75,,,,102.95,,,100.48,,,6.49,,,31.67,,,,,,10.75,,,,9.25,,,,5.35,,,3.96
Romania,147,,,15.11,,,20.24,,,,,,26.68,,,,30.46,,,,29.99,,,15.9,,,21.66,,,24.52,,,,,,31.55,,,,34.43,,,,33.25,,,17.79,,,6.55,,,4.28,,,,,,4.87,,,,3.97,,,,3.26,,,1.89
Romania,154,,,17.15,,,22.44,,,,,,29.18,,,,32.41,,,,31.47,,,16.67,,,22.43,,,25.38,,,,,,32.48,,,,35.18,,,,33.86,,,18.12,,,5.28,,,2.94,,,,,,3.3,,,,2.77,,,,2.39,,,1.45
Romania,161,,,18.91,,,23.92,,,,,,30.9,,,,33.8,,,,32.62,,,17.29,,,23.22,,,26.11,,,,,,33.27,,,,35.82,,,,34.42,,,18.43,,,4.31,,,2.19,,,,,,2.37,,,,2.02,,,,1.8,,,1.14
Romania,168,,,20.13,,,24.94,,,,,,32.05,,,,34.77,,,,33.43,,,17.74,,,23.76,,,26.61,,,,,,33.79,,,,36.25,,,,34.79,,,18.66,,,3.63,,,1.67,,,,,,1.74,,,,1.48,,,,1.36,,,0.92
Romania,175,,,21.11,,,25.72,,,,,,32.91,,,,35.49,,,,34.01,,,18.07,,,24.21,,,27.03,,,,,,34.23,,,,36.61,,,,35.11,,,18.84,,,3.1,,,1.31,,,,,,1.32,,,,1.12,,,,1.1,,,0.77
Romania,182,,,21.84,,,26.33,,,,,,33.53,,,,35.99,,,,34.44,,,18.31,,,24.67,,,27.44,,,,,,34.64,,,,36.94,,,,35.38,,,19.02,,,2.83,,,1.11,,,,,,1.11,,,,0.95,,,,0.94,,,0.71
Romania,189,,,22.41,,,26.82,,,,,,34.01,,,,36.37,,,,34.75,,,18.5,,,25.13,,,27.86,,,,,,35.05,,,,37.25,,,,35.63,,,19.17,,,2.72,,,1.04,,,,,,1.04,,,,0.88,,,,0.88,,,0.67
Romania,196,,,22.89,,,27.27,,,,,,34.44,,,,36.69,,,,35.02,,,18.66,,,25.58,,,28.26,,,,,,35.42,,,,37.52,,,,35.85,,,19.3,,,2.69,,,0.99,,,,,,0.98,,,,0.83,,,,0.83,,,0.64
Romania,203,,,23.41,,,27.78,,,,,,34.89,,,,37.01,,,,35.28,,,18.82,,,26.04,,,28.74,,,,,,35.84,,,,37.81,,,,36.09,,,19.43,,,2.63,,,0.96,,,,,,0.95,,,,0.8,,,,0.81,,,0.61
Slovakia,7,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.35,,,0.75,,,,,,1.03,,,,0.63,,,,0.25,,,0.09,,,0.35,,,0.75,,,,,,1.03,,,,0.63,,,,0.25,,,0.09
Slovakia,14,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.83,,,1.58,,,,,,2.16,,,,1.33,,,,0.51,,,0.19,,,0.83,,,1.58,,,,,,2.16,,,,1.33,,,,0.51,,,0.19
Slovakia,21,,,0.02,,,0.07,,,,,,0.09,,,,0.06,,,,0.02,,,0.0,,,1.48,,,2.41,,,,,,3.29,,,,2.01,,,,0.89,,,0.75,,,1.46,,,2.34,,,,,,3.2,,,,1.95,,,,0.87,,,0.75
Slovakia,28,,,0.08,,,0.24,,,,,,0.33,,,,0.2,,,,0.08,,,0.03,,,1.96,,,2.83,,,,,,3.85,,,,2.53,,,,2.85,,,8.34,,,1.88,,,2.59,,,,,,3.52,,,,2.33,,,,2.77,,,8.31
Slovakia,35,,,0.36,,,0.8,,,,,,1.09,,,,0.67,,,,0.27,,,0.1,,,2.2,,,3.03,,,,,,4.13,,,,2.95,,,,8.26,,,16.06,,,1.84,,,2.23,,,,,,3.04,,,,2.28,,,,7.99,,,15.96
Slovakia,42,,,0.83,,,1.57,,,,,,2.15,,,,1.33,,,,0.52,,,0.22,,,2.63,,,3.76,,,,,,4.91,,,,3.48,,,,11.97,,,21.46,,,1.8,,,2.19,,,,,,2.76,,,,2.15,,,,11.45,,,21.24
Slovakia,49,,,1.44,,,2.34,,,,,,3.19,,,,1.96,,,,0.9,,,0.76,,,2.91,,,4.51,,,,,,5.99,,,,4.28,,,,13.48,,,23.47,,,1.47,,,2.17,,,,,,2.8,,,,2.32,,,,12.58,,,22.71
Slovakia,56,,,1.91,,,2.78,,,,,,3.77,,,,2.47,,,,2.59,,,7.72,,,3.3,,,5.49,,,,,,6.88,,,,4.64,,,,14.66,,,25.19,,,1.39,,,2.71,,,,,,3.11,,,,2.17,,,,12.07,,,17.47
Slovakia,63,,,2.16,,,2.99,,,,,,4.06,,,,2.88,,,,8.01,,,15.44,,,3.87,,,6.86,,,,,,8.54,,,,5.46,,,,15.1,,,25.91,,,1.71,,,3.87,,,,,,4.48,,,,2.58,,,,7.09,,,10.47
Slovakia,70,,,2.5,,,3.25,,,,,,4.43,,,,3.41,,,,11.7,,,20.79,,,4.03,,,7.19,,,,,,9.07,,,,11.05,,,,19.1,,,27.11,,,1.53,,,3.94,,,,,,4.64,,,,7.64,,,,7.4,,,6.32
Slovakia,77,,,2.69,,,3.46,,,,,,5.08,,,,4.19,,,,13.22,,,22.79,,,4.38,,,7.7,,,,,,10.31,,,,16.21,,,,30.53,,,30.32,,,1.69,,,4.24,,,,,,5.23,,,,12.02,,,,17.31,,,7.53
Slovakia,84,,,2.89,,,3.66,,,,,,5.42,,,,4.56,,,,14.39,,,24.52,,,4.78,,,8.3,,,,,,12.64,,,,19.72,,,,42.36,,,36.84,,,1.89,,,4.64,,,,,,7.22,,,,15.16,,,,27.97,,,12.32
Slovakia,91,,,2.94,,,3.76,,,,,,5.58,,,,4.77,,,,14.75,,,25.1,,,5.08,,,8.77,,,,,,15.5,,,,25.03,,,,49.05,,,38.86,,,2.14,,,5.01,,,,,,9.92,,,,20.26,,,,34.3,,,13.76
Slovakia,98,,,3.02,,,3.89,,,,,,5.82,,,,5.21,,,,18.72,,,26.3,,,5.46,,,9.57,,,,,,21.01,,,,30.32,,,,52.34,,,40.25,,,2.44,,,5.68,,,,,,15.19,,,,25.11,,,,33.62,,,13.95
Slovakia,105,,,3.11,,,4.04,,,,,,6.12,,,,5.77,,,,29.64,,,29.37,,,5.76,,,11.41,,,,,,23.95,,,,33.93,,,,54.52,,,41.49,,,2.65,,,7.37,,,,,,17.83,,,,28.16,,,,24.88,,,12.12
Slovakia,112,,,3.29,,,4.65,,,,,,7.0,,,,6.9,,,,40.69,,,35.73,,,6.09,,,12.7,,,,,,25.75,,,,36.73,,,,56.06,,,42.48,,,2.8,,,8.05,,,,,,18.75,,,,29.83,,,,15.37,,,6.75
Slovakia,119,,,3.42,,,5.13,,,,,,7.66,,,,11.64,,,,48.02,,,37.78,,,6.74,,,14.28,,,,,,27.19,,,,41.17,,,,58.15,,,43.69,,,3.32,,,9.15,,,,,,19.53,,,,29.53,,,,10.13,,,5.91
Slovakia,126,,,3.63,,,6.03,,,,,,8.63,,,,16.85,,,,51.63,,,39.22,,,8.03,,,16.37,,,,,,30.68,,,,46.12,,,,60.24,,,45.07,,,4.4,,,10.34,,,,,,22.05,,,,29.27,,,,8.61,,,5.85
Slovakia,133,,,4.15,,,7.41,,,,,,10.36,,,,20.88,,,,53.78,,,40.47,,,9.3,,,19.35,,,,,,36.43,,,,51.18,,,,61.83,,,46.21,,,5.15,,,11.94,,,,,,26.07,,,,30.3,,,,8.05,,,5.74
Slovakia,140,,,4.46,,,8.11,,,,,,11.33,,,,28.61,,,,55.47,,,41.49,,,12.07,,,24.17,,,,,,39.65,,,,53.66,,,,63.4,,,47.27,,,7.61,,,16.06,,,,,,28.32,,,,25.05,,,,7.93,,,5.78
Slovakia,147,,,5.08,,,9.04,,,,,,12.8,,,,36.84,,,,57.56,,,42.71,,,15.14,,,28.73,,,,,,42.38,,,,55.28,,,,64.49,,,48.01,,,10.06,,,19.69,,,,,,29.58,,,,18.44,,,,6.93,,,5.3
Slovakia,154,,,6.38,,,10.78,,,,,,17.64,,,,44.3,,,,59.63,,,44.01,,,19.12,,,31.61,,,,,,43.72,,,,56.33,,,,65.29,,,48.65,,,12.74,,,20.83,,,,,,26.08,,,,12.03,,,,5.66,,,4.64
Slovakia,161,,,7.86,,,13.83,,,,,,25.64,,,,49.97,,,,61.2,,,45.08,,,21.88,,,33.26,,,,,,44.9,,,,57.15,,,,65.97,,,49.23,,,14.02,,,19.43,,,,,,19.26,,,,7.18,,,,4.77,,,4.15
Slovakia,168,,,10.25,,,18.47,,,,,,33.48,,,,52.67,,,,62.71,,,46.12,,,24.76,,,34.53,,,,,,45.9,,,,58.01,,,,66.61,,,49.71,,,14.51,,,16.06,,,,,,12.42,,,,5.34,,,,3.9,,,3.59
Slovakia,175,,,13.4,,,24.27,,,,,,38.74,,,,54.36,,,,63.78,,,46.83,,,26.77,,,35.64,,,,,,46.7,,,,58.73,,,,67.18,,,50.2,,,13.37,,,11.37,,,,,,7.96,,,,4.37,,,,3.4,,,3.37
Slovakia,182,,,17.28,,,28.81,,,,,,42.34,,,,55.8,,,,64.85,,,47.63,,,29.89,,,37.18,,,,,,47.91,,,,59.51,,,,67.75,,,50.64,,,12.61,,,8.37,,,,,,5.57,,,,3.71,,,,2.9,,,3.01
Slovakia,189,,,20.95,,,32.17,,,,,,44.54,,,,56.93,,,,65.72,,,48.27,,,32.81,,,38.83,,,,,,49.18,,,,60.14,,,,68.17,,,50.93,,,11.86,,,6.66,,,,,,4.64,,,,3.21,,,,2.45,,,2.66
Slovakia,196,,,24.73,,,34.68,,,,,,46.2,,,,57.93,,,,66.42,,,48.77,,,35.15,,,40.28,,,,,,50.26,,,,60.74,,,,68.6,,,51.29,,,10.42,,,5.6,,,,,,4.06,,,,2.81,,,,2.18,,,2.52
Slovakia,203,,,26.58,,,35.86,,,,,,46.95,,,,58.45,,,,66.8,,,49.15,,,36.15,,,40.83,,,,,,50.72,,,,61.07,,,,68.85,,,51.47,,,9.57,,,4.97,,,,,,3.77,,,,2.62,,,,2.05,,,2.32
Slovenia,0,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.01,,,0.07,,,,,,0.17,,,,0.2,,,,0.57,,,3.13,,,0.01,,,0.07,,,,,,0.17,,,,0.2,,,,0.57,,,3.13
Slovenia,7,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.44,,,1.64,,,,,,2.33,,,,1.17,,,,1.27,,,4.76,,,0.44,,,1.64,,,,,,2.33,,,,1.17,,,,1.27,,,4.76
Slovenia,14,,,0.0,,,0.01,,,,,,0.01,,,,0.01,,,,0.0,,,0.0,,,0.67,,,2.08,,,,,,2.87,,,,1.48,,,,1.9,,,15.11,,,0.67,,,2.07,,,,,,2.86,,,,1.47,,,,1.9,,,15.11
Slovenia,21,,,0.07,,,0.35,,,,,,0.63,,,,0.39,,,,0.7,,,3.41,,,0.75,,,2.25,,,,,,3.1,,,,1.56,,,,2.05,,,16.87,,,0.68,,,1.9,,,,,,2.47,,,,1.17,,,,1.35,,,13.46
Slovenia,28,,,0.38,,,1.5,,,,,,2.15,,,,1.07,,,,1.11,,,3.95,,,0.81,,,2.32,,,,,,3.18,,,,1.6,,,,2.09,,,17.18,,,0.43,,,0.82,,,,,,1.03,,,,0.53,,,,0.98,,,13.23
Slovenia,35,,,0.6,,,1.94,,,,,,2.73,,,,1.39,,,,1.69,,,13.78,,,0.84,,,2.36,,,,,,3.22,,,,1.62,,,,2.12,,,17.82,,,0.24,,,0.42,,,,,,0.49,,,,0.23,,,,0.43,,,4.04
Slovenia,42,,,0.7,,,2.13,,,,,,2.95,,,,1.48,,,,1.84,,,15.46,,,1.32,,,2.63,,,,,,3.51,,,,1.76,,,,2.44,,,29.15,,,0.62,,,0.5,,,,,,0.56,,,,0.28,,,,0.6,,,13.69
Slovenia,49,,,0.76,,,2.22,,,,,,3.06,,,,1.53,,,,1.9,,,16.11,,,1.73,,,2.84,,,,,,3.87,,,,2.17,,,,4.46,,,42.31,,,0.97,,,0.62,,,,,,0.81,,,,0.64,,,,2.56,,,26.2
Slovenia,56,,,0.79,,,2.27,,,,,,3.11,,,,1.55,,,,1.92,,,16.37,,,1.85,,,3.06,,,,,,4.56,,,,3.28,,,,11.5,,,49.55,,,1.06,,,0.79,,,,,,1.45,,,,1.73,,,,9.58,,,33.18
Slovenia,63,,,0.86,,,2.39,,,,,,3.24,,,,1.61,,,,2.12,,,25.07,,,2.06,,,3.35,,,,,,5.66,,,,4.94,,,,16.86,,,51.87,,,1.2,,,0.96,,,,,,2.42,,,,3.33,,,,14.74,,,26.8
Slovenia,70,,,0.9,,,2.46,,,,,,3.33,,,,1.68,,,,4.02,,,39.63,,,2.32,,,4.57,,,,,,8.56,,,,8.18,,,,18.29,,,53.13,,,1.42,,,2.11,,,,,,5.23,,,,6.5,,,,14.27,,,13.5
Slovenia,77,,,0.92,,,2.49,,,,,,3.37,,,,1.72,,,,10.47,,,46.68,,,2.35,,,4.77,,,,,,8.95,,,,8.45,,,,21.53,,,54.54,,,1.43,,,2.28,,,,,,5.58,,,,6.73,,,,11.06,,,7.86
Slovenia,84,,,0.94,,,2.52,,,,,,3.4,,,,1.81,,,,13.75,,,48.4,,,2.73,,,5.98,,,,,,11.34,,,,10.97,,,,32.97,,,56.63,,,1.79,,,3.46,,,,,,7.94,,,,9.16,,,,19.22,,,8.23
Slovenia,91,,,0.94,,,2.53,,,,,,3.42,,,,1.84,,,,16.33,,,49.83,,,2.89,,,6.75,,,,,,12.63,,,,15.24,,,,50.32,,,57.9,,,1.95,,,4.22,,,,,,9.21,,,,13.4,,,,33.99,,,8.07
Slovenia,98,,,0.95,,,2.54,,,,,,3.44,,,,1.9,,,,17.27,,,50.62,,,2.94,,,6.85,,,,,,12.99,,,,28.75,,,,56.96,,,58.86,,,1.99,,,4.31,,,,,,9.55,,,,26.85,,,,39.69,,,8.24
Slovenia,105,,,0.96,,,2.57,,,,,,3.49,,,,2.24,,,,28.68,,,53.03,,,3.02,,,7.03,,,,,,13.57,,,,37.29,,,,60.44,,,59.65,,,2.06,,,4.46,,,,,,10.08,,,,35.05,,,,31.76,,,6.62
Slovenia,112,,,1.0,,,2.61,,,,,,3.63,,,,3.98,,,,41.8,,,54.08,,,5.75,,,7.95,,,,,,16.53,,,,42.0,,,,62.4,,,60.37,,,4.75,,,5.34,,,,,,12.9,,,,38.02,,,,20.6,,,6.29
Slovenia,119,,,1.2,,,2.7,,,,,,3.88,,,,12.13,,,,50.88,,,54.93,,,5.97,,,8.24,,,,,,17.95,,,,45.15,,,,63.67,,,60.95,,,4.77,,,5.54,,,,,,14.07,,,,33.02,,,,12.79,,,6.02
Slovenia,126,,,1.54,,,3.11,,,,,,4.57,,,,20.02,,,,57.18,,,55.86,,,6.31,,,9.46,,,,,,28.88,,,,49.1,,,,65.71,,,61.99,,,4.77,,,6.35,,,,,,24.31,,,,29.08,,,,8.53,,,6.13
Slovenia,133,,,2.38,,,4.39,,,,,,5.84,,,,25.53,,,,59.59,,,56.68,,,7.86,,,14.06,,,,,,35.77,,,,52.41,,,,67.6,,,63.16,,,5.48,,,9.67,,,,,,29.93,,,,26.88,,,,8.01,,,6.48
Slovenia,140,,,3.15,,,5.87,,,,,,9.23,,,,32.34,,,,61.6,,,57.61,,,11.95,,,19.78,,,,,,40.07,,,,54.97,,,,69.3,,,64.26,,,8.8,,,13.91,,,,,,30.84,,,,22.63,,,,7.7,,,6.65
Slovenia,147,,,3.89,,,7.35,,,,,,20.49,,,,38.57,,,,63.95,,,58.56,,,13.45,,,21.53,,,,,,42.96,,,,57.09,,,,70.67,,,65.3,,,9.56,,,14.18,,,,,,22.47,,,,18.52,,,,6.72,,,6.74
Slovenia,154,,,5.87,,,11.06,,,,,,29.38,,,,45.2,,,,65.78,,,59.52,,,18.16,,,26.18,,,,,,46.64,,,,59.01,,,,71.88,,,66.33,,,12.29,,,15.12,,,,,,17.26,,,,13.81,,,,6.1,,,6.81
Slovenia,161,,,8.58,,,15.61,,,,,,34.53,,,,49.56,,,,67.07,,,60.14,,,22.92,,,30.12,,,,,,48.74,,,,60.28,,,,72.76,,,67.14,,,14.34,,,14.51,,,,,,14.21,,,,10.72,,,,5.69,,,7.0
Slovenia,168,,,11.22,,,18.63,,,,,,37.65,,,,52.27,,,,68.02,,,60.75,,,25.91,,,32.0,,,,,,49.95,,,,61.2,,,,73.47,,,67.7,,,14.69,,,13.37,,,,,,12.3,,,,8.93,,,,5.45,,,6.95
Slovenia,175,,,14.62,,,21.94,,,,,,41.5,,,,54.95,,,,69.26,,,61.33,,,27.26,,,32.84,,,,,,50.68,,,,61.82,,,,73.96,,,68.04,,,12.64,,,10.9,,,,,,9.18,,,,6.87,,,,4.7,,,6.71
Slovenia,182,,,19.43,,,25.88,,,,,,44.29,,,,57.21,,,,70.16,,,62.0,,,28.56,,,33.64,,,,,,51.42,,,,62.47,,,,74.48,,,68.43,,,9.13,,,7.76,,,,,,7.13,,,,5.26,,,,4.32,,,6.43
Slovenia,189,,,23.2,,,28.67,,,,,,46.27,,,,58.73,,,,70.97,,,62.43,,,29.79,,,34.61,,,,,,52.48,,,,63.5,,,,75.33,,,68.94,,,6.59,,,5.94,,,,,,6.21,,,,4.77,,,,4.36,,,6.51
Slovenia,196,,,25.82,,,30.5,,,,,,47.63,,,,59.71,,,,71.61,,,62.93,,,31.46,,,36.03,,,,,,53.99,,,,64.7,,,,76.25,,,69.51,,,5.64,,,5.53,,,,,,6.36,,,,4.99,,,,4.64,,,6.58
Slovenia,203,,,27.62,,,31.88,,,,,,48.77,,,,60.55,,,,72.21,,,63.62,,,33.26,,,37.39,,,,,,55.38,,,,65.81,,,,77.14,,,70.04,,,5.64,,,5.51,,,,,,6.61,,,,5.26,,,,4.93,,,6.42
Spain,7,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.29,,,0.81,,,,,,1.03,,,,0.81,,,,0.71,,,4.67,,,0.29,,,0.81,,,,,,1.03,,,,0.81,,,,0.71,,,4.67
Spain,14,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.01,,,0.03,,,0.75,,,2.17,,,,,,2.71,,,,2.05,,,,1.08,,,6.98,,,0.75,,,2.17,,,,,,2.71,,,,2.05,,,,1.07,,,6.95
Spain,21,,,0.05,,,0.14,,,,,,0.2,,,,0.16,,,,0.2,,,1.19,,,1.03,,,2.88,,,,,,3.63,,,,2.72,,,,1.21,,,7.74,,,0.98,,,2.74,,,,,,3.43,,,,2.56,,,,1.01,,,6.55
Spain,28,,,0.25,,,0.71,,,,,,0.93,,,,0.73,,,,0.64,,,4.23,,,1.14,,,3.11,,,,,,3.94,,,,2.94,,,,1.27,,,8.04,,,0.89,,,2.4,,,,,,3.01,,,,2.21,,,,0.63,,,3.81
Spain,35,,,0.63,,,1.9,,,,,,2.4,,,,1.83,,,,0.99,,,6.37,,,1.27,,,3.32,,,,,,4.18,,,,3.1,,,,1.33,,,8.34,,,0.64,,,1.42,,,,,,1.78,,,,1.27,,,,0.34,,,1.97
Spain,42,,,0.94,,,2.7,,,,,,3.42,,,,2.57,,,,1.15,,,7.28,,,1.55,,,3.91,,,,,,4.79,,,,3.48,,,,1.41,,,8.97,,,0.61,,,1.21,,,,,,1.37,,,,0.91,,,,0.26,,,1.69
Spain,49,,,1.1,,,3.01,,,,,,3.83,,,,2.86,,,,1.22,,,7.67,,,2.09,,,4.76,,,,,,5.68,,,,4.0,,,,1.65,,,14.25,,,0.99,,,1.75,,,,,,1.85,,,,1.14,,,,0.43,,,6.58
Spain,56,,,1.2,,,3.17,,,,,,4.01,,,,2.99,,,,1.28,,,8.0,,,2.72,,,6.17,,,,,,6.82,,,,4.55,,,,2.16,,,25.47,,,1.52,,,3.0,,,,,,2.81,,,,1.56,,,,0.88,,,17.47
Spain,63,,,1.36,,,3.52,,,,,,4.43,,,,3.3,,,,1.36,,,8.62,,,3.22,,,7.71,,,,,,7.92,,,,4.91,,,,2.67,,,39.06,,,1.86,,,4.19,,,,,,3.49,,,,1.61,,,,1.31,,,30.44
Spain,70,,,1.66,,,3.99,,,,,,5.03,,,,3.86,,,,1.59,,,13.69,,,3.83,,,9.06,,,,,,9.18,,,,5.1,,,,2.98,,,48.24,,,2.17,,,5.07,,,,,,4.15,,,,1.24,,,,1.39,,,34.55
Spain,77,,,1.94,,,4.35,,,,,,5.52,,,,4.43,,,,2.05,,,23.75,,,3.99,,,9.28,,,,,,9.39,,,,5.21,,,,3.16,,,54.62,,,2.05,,,4.93,,,,,,3.87,,,,0.78,,,,1.11,,,30.87
Spain,84,,,2.09,,,4.54,,,,,,5.79,,,,4.79,,,,2.55,,,36.9,,,4.71,,,10.33,,,,,,10.93,,,,8.07,,,,3.49,,,64.45,,,2.62,,,5.79,,,,,,5.14,,,,3.28,,,,0.94,,,27.55
Spain,91,,,2.13,,,4.61,,,,,,5.89,,,,4.93,,,,2.82,,,44.68,,,5.09,,,10.94,,,,,,11.87,,,,14.74,,,,5.06,,,79.57,,,2.96,,,6.33,,,,,,5.98,,,,9.81,,,,2.24,,,34.89
Spain,98,,,2.19,,,4.68,,,,,,6.0,,,,5.08,,,,3.03,,,51.71,,,5.39,,,11.24,,,,,,12.39,,,,26.92,,,,19.68,,,94.7,,,3.2,,,6.56,,,,,,6.39,,,,21.84,,,,16.65,,,42.99
Spain,105,,,2.26,,,4.77,,,,,,6.11,,,,5.23,,,,3.3,,,60.79,,,5.48,,,11.39,,,,,,12.69,,,,37.53,,,,44.08,,,98.37,,,3.22,,,6.62,,,,,,6.58,,,,32.3,,,,40.78,,,37.58
Spain,112,,,2.31,,,4.83,,,,,,6.2,,,,5.46,,,,5.02,,,76.48,,,5.59,,,11.58,,,,,,13.05,,,,45.57,,,,65.18,,,99.79,,,3.28,,,6.75,,,,,,6.85,,,,40.11,,,,60.16,,,23.31
Spain,119,,,2.38,,,4.92,,,,,,6.32,,,,6.32,,,,20.66,,,92.65,,,5.72,,,11.75,,,,,,13.39,,,,55.76,,,,83.71,,,100.58,,,3.34,,,6.83,,,,,,7.07,,,,49.44,,,,63.05,,,7.93
Spain,126,,,2.46,,,5.05,,,,,,6.51,,,,6.97,,,,43.88,,,96.99,,,5.94,,,12.02,,,,,,15.89,,,,74.91,,,,92.48,,,101.09,,,3.48,,,6.97,,,,,,9.38,,,,67.94,,,,48.6,,,4.1
Spain,133,,,2.57,,,5.25,,,,,,7.0,,,,7.63,,,,65.04,,,98.6,,,6.25,,,12.49,,,,,,27.23,,,,84.54,,,,95.14,,,101.48,,,3.68,,,7.24,,,,,,20.23,,,,76.91,,,,30.1,,,2.88
Spain,140,,,2.7,,,5.47,,,,,,8.33,,,,9.92,,,,82.07,,,99.35,,,6.67,,,13.0,,,,,,43.57,,,,87.82,,,,96.29,,,101.75,,,3.97,,,7.53,,,,,,35.24,,,,77.9,,,,14.22,,,2.4
Spain,147,,,3.05,,,6.28,,,,,,11.72,,,,16.04,,,,91.07,,,99.84,,,6.91,,,13.45,,,,,,59.05,,,,89.56,,,,96.95,,,101.95,,,3.86,,,7.17,,,,,,47.33,,,,73.52,,,,5.88,,,2.11
Spain,154,,,3.82,,,8.21,,,,,,22.92,,,,21.74,,,,94.06,,,100.2,,,7.2,,,15.26,,,,,,75.67,,,,90.86,,,,97.32,,,102.09,,,3.38,,,7.05,,,,,,52.75,,,,69.12,,,,3.26,,,1.89
Spain,161,,,4.6,,,10.33,,,,,,39.09,,,,25.18,,,,95.43,,,100.48,,,7.5,,,22.3,,,,,,83.81,,,,92.02,,,,97.58,,,102.21,,,2.9,,,11.97,,,,,,44.72,,,,66.84,,,,2.15,,,1.73
Spain,168,,,5.42,,,12.17,,,,,,53.43,,,,29.95,,,,96.14,,,100.67,,,7.83,,,31.59,,,,,,86.65,,,,93.1,,,,97.77,,,102.3,,,2.41,,,19.42,,,,,,33.22,,,,63.15,,,,1.63,,,1.63
Spain,175,,,6.14,,,14.93,,,,,,69.52,,,,40.95,,,,96.51,,,100.8,,,8.26,,,40.45,,,,,,88.05,,,,93.8,,,,97.9,,,102.37,,,2.12,,,25.52,,,,,,18.53,,,,52.85,,,,1.39,,,1.57
Spain,182,,,6.81,,,21.51,,,,,,78.05,,,,53.79,,,,96.81,,,100.92,,,9.6,,,49.68,,,,,,89.27,,,,94.5,,,,98.04,,,102.44,,,2.79,,,28.17,,,,,,11.22,,,,40.71,,,,1.23,,,1.52
